DTW,DistanceNormalization,FeatureNormalization,Clustering,Feature,SteelPenny,RobinsonFoulds
DTW-D,by-max,MMVN,Complete,LFCC,0.341990529795408,663.480664473175
DTW-D,by-max,MMVN,UPGMA,LFCC,0.360394889663182,740.192053792131
DTW-D,by-max,MMVN,WPGMA,LFCC,0.369132493522737,723.176358216218
DTW-D,by-max,MMVN,UPGMC,LFCC,0.543160904136514,1453.96761976763
DTW-D,by-max,MMVN,WPGMC,LFCC,0.522219244170464,1356.14574891276
DTW-D,by-max,MMVN,Ward,LFCC,0.430626284284821,622.560262432971
DTW-D,by-max,MMVN,NJ,LFCC,0.284874475118378,534.076371102951
DTW-D,by-max,MMVN,Single,logFBank,0.559662288930582,1406.36627419451
DTW-D,by-max,MMVN,Complete,logFBank,0.288439203073349,641.11770324814
DTW-D,by-max,MMVN,UPGMA,logFBank,0.37451085499866,809.317383455577
DTW-D,by-max,MMVN,WPGMA,logFBank,0.333637094612704,804.694674610034
DTW-D,by-max,MMVN,UPGMC,logFBank,0.524515322076298,1533.19953562191
DTW-D,by-max,MMVN,WPGMC,logFBank,0.550138479406772,1310.18468244204
DTW-D,by-max,MMVN,Ward,logFBank,0.367872777628875,704.580161822747
DTW-D,by-max,MMVN,NJ,logFBank,0.269498793889038,541.679993232102
DTW-D,by-max,MMVN,Single,LPCC,0.473447690520861,1168.85074085704
DTW-D,by-max,MMVN,Complete,LPCC,0.361592066470115,688.117249001885
DTW-D,by-max,MMVN,UPGMA,LPCC,0.367166979362101,753.46398141776
DTW-D,by-max,MMVN,WPGMA,LPCC,0.407317073170732,732.644783871353
DTW-D,by-max,MMVN,UPGMC,LPCC,0.558009470204592,1370.11328762453
DTW-D,by-max,MMVN,WPGMC,LPCC,0.603252032520325,1308.33986159107
DTW-D,by-max,MMVN,Ward,LPCC,0.3465737514518,635.829638911112
DTW-D,by-max,MMVN,NJ,LPCC,0.281274010542303,661.654088129511
DTW-D,by-max,MMVN,Single,MFCC,0.399463950683463,1011.83533966316
DTW-D,by-max,MMVN,Complete,MFCC,0.332573930134906,640.307201449495
DTW-D,by-max,MMVN,UPGMA,MFCC,0.337300098275708,604.481993826833
DTW-D,by-max,MMVN,WPGMA,MFCC,0.335870633431609,594.92969709658
DTW-D,by-max,MMVN,UPGMC,MFCC,0.535843830965782,1410.28997158388
DTW-D,by-max,MMVN,WPGMC,MFCC,0.528678638434736,1223.71178077229
DTW-D,by-max,MMVN,Ward,MFCC,0.393138568748325,522.829805217506
DTW-D,by-max,MMVN,NJ,MFCC,0.265737514518002,437.785836063454
DTW-D,by-max,MMVN,Single,MSRCC,0.421236487090146,971.501524901688
DTW-D,by-max,MMVN,Complete,MSRCC,0.350281425891182,576.507080559534
DTW-D,by-max,MMVN,UPGMA,MSRCC,0.346386134191012,614.801967107597
DTW-D,by-max,MMVN,WPGMA,MSRCC,0.340373447690521,601.712103343594
DTW-D,by-max,MMVN,UPGMC,MSRCC,0.51486643437863,1435.89030519305
DTW-D,by-max,MMVN,WPGMC,MSRCC,0.50787099079782,1270.3797371223
DTW-D,by-max,MMVN,Ward,MSRCC,0.393254712766908,514.241090581924
DTW-D,by-max,MMVN,NJ,MSRCC,0.271589386223533,509.769398360481
DTW-D,by-max,MMVN,Single,NGCC,0.35624050746002,905.656529439745
DTW-D,by-max,MMVN,Complete,NGCC,0.336531760922005,612.305436047807
DTW-D,by-max,MMVN,UPGMA,NGCC,0.336621102474761,624.737895658412
DTW-D,by-max,MMVN,WPGMA,NGCC,0.33487000804074,616.284255981074
DTW-D,by-max,MMVN,UPGMC,NGCC,0.543044760117931,1368.88162193843
DTW-D,by-max,MMVN,WPGMC,NGCC,0.577628875189851,1298.06155714351
DTW-D,by-max,MMVN,Ward,NGCC,0.36419190565532,558.807832178682
DTW-D,by-max,MMVN,NJ,NGCC,0.262306798892165,477.263554535367
DTW-D,by-max,MMVN,Single,PNCC,0.406102028053248,881.623676875359
DTW-D,by-max,MMVN,Complete,PNCC,0.27610113463772,620.832606387082
DTW-D,by-max,MMVN,UPGMA,PNCC,0.332225498079157,586.861527224371
DTW-D,by-max,MMVN,WPGMA,PNCC,0.357571696596087,719.544499996341
DTW-D,by-max,MMVN,UPGMC,PNCC,0.534548378450817,1391.8299832408
DTW-D,by-max,MMVN,WPGMC,PNCC,0.4855624050746,1215.07678845011
DTW-D,by-max,MMVN,Ward,PNCC,0.37652997409095,481.310017765337
DTW-D,by-max,MMVN,NJ,PNCC,0.262646296792638,449.162870128796
DTW-D,by-max,MMVN,Single,PSRCC,0.741195389975878,1555.17074519821
DTW-D,by-max,MMVN,Complete,PSRCC,0.710935406057357,1197.66885349416
DTW-D,by-max,MMVN,UPGMA,PSRCC,0.708031805592781,1555.17074519821
DTW-D,by-max,MMVN,WPGMA,PSRCC,0.709202179933887,1461.02890398572
DTW-D,by-max,MMVN,UPGMC,PSRCC,0.710274278566961,1555.17074519821
DTW-D,by-max,MMVN,WPGMC,PSRCC,0.712909854373269,1555.17074519821
DTW-D,by-max,MMVN,Ward,PSRCC,0.707602966139552,1454.04075176306
DTW-D,by-max,MMVN,NJ,PSRCC,0.744581434825337,1009.57142998871
DTW-D,by-max,MMVN,Single,RPLP,0.573983739837398,1339.65853219084
DTW-D,by-max,MMVN,Complete,RPLP,0.385026355758063,863.225851294086
DTW-D,by-max,MMVN,UPGMA,RPLP,0.429589922272849,934.240765813606
DTW-D,by-max,MMVN,WPGMA,RPLP,0.442410435093362,897.360395548021
DTW-D,by-max,MMVN,UPGMC,RPLP,0.580487804878049,1523.79225786581
DTW-D,by-max,MMVN,WPGMC,RPLP,0.659188778700974,1444.22428724074
DTW-D,by-max,MMVN,Ward,RPLP,0.43293129634593,764.833298192041
DTW-D,by-max,MMVN,NJ,RPLP,0.307549361207898,518.458417250008
DTW-D,by-max,none,Single,BFCC,0.60454748503529,1345.12804988783
DTW-D,by-max,none,Complete,BFCC,0.413472706155633,689.732945472355
DTW-D,by-max,none,UPGMA,BFCC,0.456982042347896,828.407267716114
DTW-D,by-max,none,WPGMA,BFCC,0.439908871616189,927.374882238515
DTW-D,by-max,none,UPGMC,BFCC,0.573965871526847,1533.19953562191
DTW-D,by-max,none,WPGMC,BFCC,0.637416242294291,1459.81283688925
DTW-D,by-max,none,Ward,BFCC,0.433967658357902,715.855233380344
DTW-D,by-max,none,NJ,BFCC,0.273903332439918,582.911717588481
DTW-D,by-max,none,Single,CQCC,0.464370588760833,1070.60508719017
DTW-D,by-max,none,Complete,CQCC,0.334307156258376,560.852405601952
DTW-D,by-max,none,UPGMA,CQCC,0.337335834896811,562.072950384519
DTW-D,by-max,none,WPGMA,CQCC,0.342222817832574,615.910006403238
DTW-D,by-max,none,UPGMC,CQCC,0.564227642276423,1500.65034002346
DTW-D,by-max,none,WPGMC,CQCC,0.599383543285982,1285.18146192114
DTW-D,by-max,none,Ward,CQCC,0.406119896363799,548.475006025118
DTW-D,by-max,none,NJ,CQCC,0.265022782095953,391.156865760125
DTW-D,by-max,none,Single,GFCC,0.738917180380595,1505.5458493729
DTW-D,by-max,none,Complete,GFCC,0.477780755829536,877.332996036489
DTW-D,by-max,none,UPGMA,GFCC,0.54751183775574,1003.55244182556
DTW-D,by-max,none,WPGMA,GFCC,0.491994996873046,989.509024348383
DTW-D,by-max,none,UPGMC,GFCC,0.717010631644778,1535.20499649728
DTW-D,by-max,none,WPGMC,GFCC,0.661413383364603,1292.14173425854
DTW-D,by-max,none,Ward,GFCC,0.489716787277763,855.442623546622
DTW-D,by-max,none,NJ,GFCC,0.318118466898955,660.087060708264
DTW-D,by-max,none,Single,IMFCC,0.51710890735281,1239.07137146528
DTW-D,by-max,none,Complete,IMFCC,0.367247386759582,684.560564008727
DTW-D,by-max,none,UPGMA,IMFCC,0.362574823550433,734.731309010586
DTW-D,by-max,none,WPGMA,IMFCC,0.44259805235415,722.357749265307
DTW-D,by-max,none,UPGMC,IMFCC,0.58389171803806,1533.19953562191
DTW-D,by-max,none,WPGMC,IMFCC,0.539220941659966,1365.96384842031
DTW-D,by-max,none,Ward,IMFCC,0.41682301438399,658.999760847176
DTW-D,by-max,none,NJ,IMFCC,0.356017153578129,623.026030660553
DTW-D,by-max,none,Single,LFCC,0.477387652997409,1217.95557336214
DTW-D,by-max,none,Complete,LFCC,0.338961851156973,640.863376544107
DTW-D,by-max,none,UPGMA,LFCC,0.356294112391673,689.670043968313
DTW-D,by-max,none,WPGMA,LFCC,0.406745287233092,798.195341108512
DTW-D,by-max,none,UPGMC,LFCC,0.581175734834271,1524.61082098632
DTW-D,by-max,none,WPGMC,LFCC,0.529723934601983,1306.40660243199
DTW-D,by-max,none,Ward,LFCC,0.422371124810149,615.006163488494
DTW-D,by-max,none,NJ,LFCC,0.279442508710801,520.46426017935
DTW-D,by-max,none,Single,logFBank,0.517260787992495,1186.44736900672
DTW-D,by-max,none,Complete,logFBank,0.323416420977397,685.372047639276
DTW-D,by-max,none,UPGMA,logFBank,0.348968105065666,707.393554446217
DTW-D,by-max,none,WPGMA,logFBank,0.435531135531136,733.264328607468
DTW-D,by-max,none,UPGMC,logFBank,0.580773697846869,1533.19953562191
DTW-D,by-max,none,WPGMC,logFBank,0.629009202179934,1379.31829909512
DTW-D,by-max,none,Ward,logFBank,0.426516572858036,724.467040355124
DTW-D,by-max,none,NJ,logFBank,0.266952559635486,424.324326164466
DTW-D,by-max,none,Single,LPCC,0.460251943178772,1053.78597458656
DTW-D,by-max,none,Complete,LPCC,0.386759581881533,707.107308694715
DTW-D,by-max,none,UPGMA,LPCC,0.340346645224694,788.825273611102
DTW-D,by-max,none,WPGMA,LPCC,0.354283927454659,734.289145180491
DTW-D,by-max,none,UPGMC,LPCC,0.611265969802555,1419.69920933786
DTW-D,by-max,none,WPGMC,LPCC,0.609648887697668,1171.01831985064
DTW-D,by-max,none,Ward,LPCC,0.3830340391316,699.657061750426
DTW-D,by-max,none,NJ,LPCC,0.313990887161619,618.268133643233
DTW-D,by-max,none,Single,MFCC,0.457205396229786,1029.66139607583
DTW-D,by-max,none,Complete,MFCC,0.316876619315644,531.386780543814
DTW-D,by-max,none,UPGMA,MFCC,0.337791476815867,553.503962281078
DTW-D,by-max,none,WPGMA,MFCC,0.397435897435897,685.174330321795
DTW-D,by-max,none,UPGMC,MFCC,0.560055391762709,1452.49266188705
DTW-D,by-max,none,WPGMC,MFCC,0.56050209952649,1287.68771649401
DTW-D,by-max,none,Ward,MFCC,0.390038416867685,471.848538318051
DTW-D,by-max,none,NJ,MFCC,0.26729205753596,425.814651791049
DTW-D,by-max,none,Single,MSRCC,0.520083981059591,1106.68350898675
DTW-D,by-max,none,Complete,MSRCC,0.390083087644063,674.764626059344
DTW-D,by-max,none,UPGMA,MSRCC,0.42895559724828,754.741349799218
DTW-D,by-max,none,WPGMA,MSRCC,0.43119807022246,783.518715064166
DTW-D,by-max,none,UPGMC,MSRCC,0.549941927990709,1371.97503804727
DTW-D,by-max,none,WPGMC,MSRCC,0.611373179665863,1266.86979257944
DTW-D,by-max,none,Ward,MSRCC,0.367300991691236,633.805831345839
DTW-D,by-max,none,NJ,MSRCC,0.279558652729384,612.320984121849
DTW-D,by-max,none,Single,NGCC,0.387000804073975,890.839195238815
DTW-D,by-max,none,Complete,NGCC,0.340918431162334,564.496923507592
DTW-D,by-max,none,UPGMA,NGCC,0.341981595640132,643.686083942926
DTW-D,by-max,none,WPGMA,NGCC,0.339756990976503,611.914030541886
DTW-D,by-max,none,UPGMC,NGCC,0.555043330653087,1390.73354809825
DTW-D,by-max,none,WPGMC,NGCC,0.568399892790137,1288.09020629539
DTW-D,by-max,none,Ward,NGCC,0.395273831859198,576.966741918984
DTW-D,by-max,none,NJ,NGCC,0.26729205753596,457.452903231369
DTW-D,by-max,none,Single,PNCC,0.516063611185562,1147.93117420933
DTW-D,by-max,none,Complete,PNCC,0.272250513713928,481.366365788461
DTW-D,by-max,none,UPGMA,PNCC,0.337076744393818,616.081944516749
DTW-D,by-max,none,WPGMA,PNCC,0.358929688197981,744.75962298905
DTW-D,by-max,none,UPGMC,PNCC,0.533717502010185,1394.12921275108
DTW-D,by-max,none,WPGMC,PNCC,0.453158223889931,1140.34583456576
DTW-D,by-max,none,Ward,PNCC,0.378004109711427,544.332868556677
DTW-D,by-max,none,NJ,PNCC,0.263637988028232,464.186996594176
DTW-D,by-max,none,Single,PSRCC,0.743348521397302,1555.17074519821
DTW-D,by-max,none,Complete,PSRCC,0.705280085767891,1202.35067753413
DTW-D,by-max,none,UPGMA,PSRCC,0.711265969802555,1555.17074519821
DTW-D,by-max,none,WPGMA,PSRCC,0.71523273474493,1492.29367366003
DTW-D,by-max,none,UPGMC,PSRCC,0.712221924417046,1555.17074519821
DTW-D,by-max,none,WPGMC,PSRCC,0.71494684177611,1555.17074519821
DTW-D,by-max,none,Ward,PSRCC,0.709648887697668,1454.04075176306
DTW-D,by-max,none,NJ,PSRCC,0.742624854819977,1016.53712842467
DTW-D,by-max,none,Single,RPLP,0.488439203073349,1296.30597690442
DTW-D,by-max,none,Complete,RPLP,0.375323863128741,790.421296970733
DTW-D,by-max,none,UPGMA,RPLP,0.357669972304119,845.487479590829
DTW-D,by-max,none,WPGMA,RPLP,0.427427856696149,899.143170468148
DTW-D,by-max,none,UPGMC,RPLP,0.565674975431073,1499.69751621947
DTW-D,by-max,none,WPGMC,RPLP,0.468730456535335,1296.98922002174
DTW-D,by-max,none,Ward,RPLP,0.361815420352006,690.607759111099
DTW-D,by-max,none,NJ,RPLP,0.327695881354418,713.905851277535
DTW-D,by-sum,CMN,Single,BFCC,0.512186187795944,1101.87964409166
DTW-D,by-sum,CMN,Complete,BFCC,0.486062717770035,794.428217479416
DTW-D,by-sum,CMN,UPGMA,BFCC,0.520405610649513,934.456459993483
DTW-D,by-sum,CMN,WPGMA,BFCC,0.487572590011614,898.723685420761
DTW-D,by-sum,CMN,UPGMC,BFCC,0.576154739569374,1533.19953562191
DTW-D,by-sum,CMN,WPGMC,BFCC,0.623961404449209,1362.02216007632
DTW-D,by-sum,CMN,Ward,BFCC,0.468105065666041,768.365991231428
DTW-D,by-sum,CMN,NJ,BFCC,0.285517734298222,466.231604695773
DTW-D,by-sum,CMN,Single,CQCC,0.412650763870276,937.039392791417
DTW-D,by-sum,CMN,Complete,CQCC,0.339292414902171,648.602302266163
DTW-D,by-sum,CMN,UPGMA,CQCC,0.357580630751362,660.785011665553
DTW-D,by-sum,CMN,WPGMA,CQCC,0.409988385598142,740.554430667645
DTW-D,by-sum,CMN,UPGMC,CQCC,0.572884838738497,1398.60076457327
DTW-D,by-sum,CMN,WPGMC,CQCC,0.567202715983204,1311.29504962915
DTW-D,by-sum,CMN,Ward,CQCC,0.420423478960064,629.16531674809
DTW-D,by-sum,CMN,NJ,CQCC,0.262646296792638,494.873020064329
DTW-D,by-sum,CMN,Single,GFCC,0.681032788349861,1371.26038907296
DTW-D,by-sum,CMN,Complete,GFCC,0.449218261413383,834.637857216785
DTW-D,by-sum,CMN,UPGMA,GFCC,0.605816135084428,1032.02805997809
DTW-D,by-sum,CMN,WPGMA,GFCC,0.433038506209238,915.446604808234
DTW-D,by-sum,CMN,UPGMC,GFCC,0.722112034307156,1483.01266387593
DTW-D,by-sum,CMN,WPGMC,GFCC,0.687831680514607,1324.68016218406
DTW-D,by-sum,CMN,Ward,GFCC,0.410077727150898,730.849672292752
DTW-D,by-sum,CMN,NJ,GFCC,0.284999553292236,586.753378604455
DTW-D,by-sum,CMN,Single,IMFCC,0.428044313410167,934.121421289731
DTW-D,by-sum,CMN,Complete,IMFCC,0.38201554543018,659.119564262353
DTW-D,by-sum,CMN,UPGMA,IMFCC,0.326882873224337,631.562624164855
DTW-D,by-sum,CMN,WPGMA,IMFCC,0.431778790315376,777.967222841077
DTW-D,by-sum,CMN,UPGMC,IMFCC,0.574868221209685,1501.16053475578
DTW-D,by-sum,CMN,WPGMC,IMFCC,0.59076208344501,1306.15877082227
DTW-D,by-sum,CMN,Ward,IMFCC,0.370159921379434,532.446527462987
DTW-D,by-sum,CMN,NJ,IMFCC,0.274743143035826,532.874998344477
DTW-D,by-sum,CMN,Single,LFCC,0.402036987402841,883.820709295905
DTW-D,by-sum,CMN,Complete,LFCC,0.324595729473778,594.054045034616
DTW-D,by-sum,CMN,UPGMA,LFCC,0.351067631555436,635.80046637593
DTW-D,by-sum,CMN,WPGMA,LFCC,0.362396140444921,602.152108617662
DTW-D,by-sum,CMN,UPGMC,LFCC,0.567872777628875,1399.26127810699
DTW-D,by-sum,CMN,WPGMC,LFCC,0.61415170195658,1341.52528081555
DTW-D,by-sum,CMN,Ward,LFCC,0.419476458500849,564.775823009672
DTW-D,by-sum,CMN,NJ,LFCC,0.263861341910122,482.901835791924
DTW-D,by-sum,CMN,Single,logFBank,0.426972214777093,989.034853814261
DTW-D,by-sum,CMN,Complete,logFBank,0.30332350576253,660.470831475275
DTW-D,by-sum,CMN,UPGMA,logFBank,0.391110515500759,738.277278511588
DTW-D,by-sum,CMN,WPGMA,logFBank,0.355543643348521,680.691058630303
DTW-D,by-sum,CMN,UPGMC,logFBank,0.554051639417493,1500.28776994408
DTW-D,by-sum,CMN,WPGMC,logFBank,0.615813454837845,1321.33294148933
DTW-D,by-sum,CMN,Ward,logFBank,0.326990083087644,532.815251488601
DTW-D,by-sum,CMN,NJ,logFBank,0.270785312248727,533.414394408794
DTW-D,by-sum,CMN,Single,LPCC,0.484534977217904,1069.68581875984
DTW-D,by-sum,CMN,Complete,LPCC,0.367354596622889,718.928771467155
DTW-D,by-sum,CMN,UPGMA,LPCC,0.36382560528902,836.870421970902
DTW-D,by-sum,CMN,WPGMA,LPCC,0.357821852943804,749.728763746499
DTW-D,by-sum,CMN,UPGMC,LPCC,0.644465290806754,1413.15587460579
DTW-D,by-sum,CMN,WPGMC,LPCC,0.539533637094613,1120.2726191473
DTW-D,by-sum,CMN,Ward,LPCC,0.29869561332976,626.417017737065
DTW-D,by-sum,CMN,NJ,LPCC,0.28411507191995,631.957180527984
DTW-D,by-sum,CMN,Single,MFCC,0.399589028857322,862.570728086511
DTW-D,by-sum,CMN,Complete,MFCC,0.332109354060574,600.900849940237
DTW-D,by-sum,CMN,UPGMA,MFCC,0.356937371571518,664.691902261161
DTW-D,by-sum,CMN,WPGMA,MFCC,0.353461985169302,658.719849054001
DTW-D,by-sum,CMN,UPGMC,MFCC,0.57300098275708,1357.02950183519
DTW-D,by-sum,CMN,WPGMC,MFCC,0.580210846064505,1309.06919796043
DTW-D,by-sum,CMN,Ward,MFCC,0.439435361386581,669.11556174567
DTW-D,by-sum,CMN,NJ,MFCC,0.263861341910122,482.901835791924
DTW-D,by-sum,CMN,Single,MSRCC,0.533797909407665,1147.55167776211
DTW-D,by-sum,CMN,Complete,MSRCC,0.357500223353882,766.137398315214
DTW-D,by-sum,CMN,UPGMA,MSRCC,0.483310997945144,889.659488759863
DTW-D,by-sum,CMN,WPGMA,MSRCC,0.428901992316626,806.310469597204
DTW-D,by-sum,CMN,UPGMC,MSRCC,0.587492182614134,1443.24732693575
DTW-D,by-sum,CMN,WPGMC,MSRCC,0.619440721879746,1264.24355602783
DTW-D,by-sum,CMN,Ward,MSRCC,0.354793174305369,645.674768348259
DTW-D,by-sum,CMN,NJ,MSRCC,0.297989815062986,630.916356812842
DTW-D,by-sum,CMN,Single,NGCC,0.351594746716698,866.332139292666
DTW-D,by-sum,CMN,Complete,NGCC,0.302555168408827,597.518380303415
DTW-D,by-sum,CMN,UPGMA,NGCC,0.367854909318324,719.815502461779
DTW-D,by-sum,CMN,WPGMA,NGCC,0.361529527383186,701.745974626634
DTW-D,by-sum,CMN,UPGMC,NGCC,0.582935763423568,1345.15323629723
DTW-D,by-sum,CMN,WPGMC,NGCC,0.562029840078621,1200.32449888546
DTW-D,by-sum,CMN,Ward,NGCC,0.389654248190834,583.122533873963
DTW-D,by-sum,CMN,NJ,NGCC,0.264960243009023,454.50467821632
DTW-D,by-sum,CMN,Single,PNCC,0.375252389886536,844.562389265777
DTW-D,by-sum,CMN,Complete,PNCC,0.313704994192799,605.825334667421
DTW-D,by-sum,CMN,UPGMA,PNCC,0.35703564727955,695.620754599243
DTW-D,by-sum,CMN,WPGMA,PNCC,0.358491914589476,651.974948621965
DTW-D,by-sum,CMN,UPGMC,PNCC,0.519485392656124,1349.30991001311
DTW-D,by-sum,CMN,WPGMC,PNCC,0.471089073528098,1126.90497154932
DTW-D,by-sum,CMN,Ward,PNCC,0.351889573840793,525.315378613875
DTW-D,by-sum,CMN,NJ,PNCC,0.258715268471366,390.419838494486
DTW-D,by-sum,CMN,Single,PSRCC,0.720870186723845,1555.17074519821
DTW-D,by-sum,CMN,Complete,PSRCC,0.692647190208166,1206.60905722822
DTW-D,by-sum,CMN,UPGMA,PSRCC,0.713383364602877,1555.17074519821
DTW-D,by-sum,CMN,WPGMA,PSRCC,0.701813633520951,1419.28492871133
DTW-D,by-sum,CMN,UPGMC,PSRCC,0.713383364602877,1555.17074519821
DTW-D,by-sum,CMN,WPGMC,PSRCC,0.717814705619584,1555.17074519821
DTW-D,by-sum,CMN,Ward,PSRCC,0.678692039667649,1333.89932464787
DTW-D,by-sum,CMN,NJ,PSRCC,0.596506745287233,1019.69270940786
DTW-D,by-sum,CMN,Single,RPLP,0.506378986866792,1230.68029058005
DTW-D,by-sum,CMN,Complete,RPLP,0.429009202179934,685.236413238566
DTW-D,by-sum,CMN,UPGMA,RPLP,0.346314660948807,803.375686624314
DTW-D,by-sum,CMN,WPGMA,RPLP,0.406682748146163,875.161119280036
DTW-D,by-sum,CMN,UPGMC,RPLP,0.585205038863575,1507.05453796217
DTW-D,by-sum,CMN,WPGMC,RPLP,0.591467881711784,1314.53854080293
DTW-D,by-sum,CMN,Ward,RPLP,0.431332082551595,691.000837801201
DTW-D,by-sum,CMN,NJ,RPLP,0.333520950594121,495.262208247941
DTW-D,by-sum,CMVN,Single,BFCC,0.623791655498973,1304.78295528955
DTW-D,by-sum,CMVN,Complete,BFCC,0.50693290449388,791.712737586678
DTW-D,by-sum,CMVN,UPGMA,BFCC,0.516867685160368,975.784593301496
DTW-D,by-sum,CMVN,WPGMA,BFCC,0.48389171803806,848.09176644636
DTW-D,by-sum,CMVN,UPGMC,BFCC,0.595389975877781,1533.19953562191
DTW-D,by-sum,CMVN,WPGMC,BFCC,0.658027338515143,1488.55297325943
DTW-D,by-sum,CMVN,Ward,BFCC,0.437755740194765,735.188524466783
DTW-D,by-sum,CMVN,NJ,BFCC,0.279692665058519,529.062664217498
DTW-D,by-sum,CMVN,Single,CQCC,0.678129187885285,1461.77300300571
DTW-D,by-sum,CMVN,Complete,CQCC,0.4216563923881,876.672763269778
DTW-D,by-sum,CMVN,UPGMA,CQCC,0.548726882873224,1035.36883348967
DTW-D,by-sum,CMVN,WPGMA,CQCC,0.526034128473153,851.621917153426
DTW-D,by-sum,CMVN,UPGMC,CQCC,0.623523630840704,1533.19953562191
DTW-D,by-sum,CMVN,WPGMC,CQCC,0.651612615027249,1533.19953562191
DTW-D,by-sum,CMVN,Ward,CQCC,0.514366121683195,975.142896230853
DTW-D,by-sum,CMVN,NJ,CQCC,0.31668006789958,523.07151977457
DTW-D,by-sum,CMVN,Single,GFCC,0.597364424193693,1248.91065547622
DTW-D,by-sum,CMVN,Complete,GFCC,0.404145448047887,775.38979803958
DTW-D,by-sum,CMVN,UPGMA,GFCC,0.470177789689985,899.563987268096
DTW-D,by-sum,CMVN,WPGMA,GFCC,0.507317073170732,818.695831202898
DTW-D,by-sum,CMVN,UPGMC,GFCC,0.56303046546949,1533.19953562191
DTW-D,by-sum,CMVN,WPGMC,GFCC,0.662967926382561,1488.55297325943
DTW-D,by-sum,CMVN,Ward,GFCC,0.482623067988922,815.027240673918
DTW-D,by-sum,CMVN,NJ,GFCC,0.320548557133923,559.332413341687
DTW-D,by-sum,CMVN,Single,IMFCC,0.674216027874564,1495.7130547452
DTW-D,by-sum,CMVN,Complete,IMFCC,0.410953274367909,829.824301471118
DTW-D,by-sum,CMVN,UPGMA,IMFCC,0.554569820423479,1049.77835722835
DTW-D,by-sum,CMVN,WPGMA,IMFCC,0.566818547306352,961.055393424008
DTW-D,by-sum,CMVN,UPGMC,IMFCC,0.634423300276959,1555.17074519821
DTW-D,by-sum,CMVN,WPGMC,IMFCC,0.616510318949343,1555.17074519821
DTW-D,by-sum,CMVN,Ward,IMFCC,0.459581881533101,870.756284270498
DTW-D,by-sum,CMVN,NJ,IMFCC,0.287170553024212,628.100787824414
DTW-D,by-sum,CMVN,Single,LFCC,0.643214509068168,1382.36784230345
DTW-D,by-sum,CMVN,Complete,LFCC,0.427115161261503,785.302410604457
DTW-D,by-sum,CMVN,UPGMA,LFCC,0.5339319217368,1007.10162912501
DTW-D,by-sum,CMVN,WPGMA,LFCC,0.463343160904137,838.665062262737
DTW-D,by-sum,CMVN,UPGMC,LFCC,0.59812382739212,1555.17074519821
DTW-D,by-sum,CMVN,WPGMC,LFCC,0.621665326543375,1555.17074519821
DTW-D,by-sum,CMVN,Ward,LFCC,0.473787188421335,839.86305464915
DTW-D,by-sum,CMVN,NJ,LFCC,0.2851961047083,536.94104077664
DTW-D,by-sum,CMVN,Single,logFBank,0.499946395068346,1197.27560857755
DTW-D,by-sum,CMVN,Complete,logFBank,0.412454212454212,697.313741500276
DTW-D,by-sum,CMVN,UPGMA,logFBank,0.388001429464844,808.809224327842
DTW-D,by-sum,CMVN,WPGMA,logFBank,0.36808719735549,649.445964038102
DTW-D,by-sum,CMVN,UPGMC,logFBank,0.554266059144108,1463.68496110674
DTW-D,by-sum,CMVN,WPGMC,logFBank,0.573563834539444,1328.95274267168
DTW-D,by-sum,CMVN,Ward,logFBank,0.406441525953721,578.471868599477
DTW-D,by-sum,CMVN,NJ,logFBank,0.26245867953185,394.063019107454
DTW-D,by-sum,CMVN,Single,LPCC,0.541016706870365,1378.27045214326
DTW-D,by-sum,CMVN,Complete,LPCC,0.412891986062718,737.350649842816
DTW-D,by-sum,CMVN,UPGMA,LPCC,0.364200839810596,892.03878017922
DTW-D,by-sum,CMVN,WPGMA,LPCC,0.389913338693826,768.066689777717
DTW-D,by-sum,CMVN,UPGMC,LPCC,0.559528276601447,1439.10621533798
DTW-D,by-sum,CMVN,WPGMC,LPCC,0.491280264450996,1277.05058359096
DTW-D,by-sum,CMVN,Ward,LPCC,0.393871169480926,632.124503483486
DTW-D,by-sum,CMVN,NJ,LPCC,0.275708031805593,536.174000837648
DTW-D,by-sum,CMVN,Single,MFCC,0.639810595908157,1321.57183786986
DTW-D,by-sum,CMVN,Complete,MFCC,0.413249352273743,752.154734570453
DTW-D,by-sum,CMVN,UPGMA,MFCC,0.515429286160993,951.307907588694
DTW-D,by-sum,CMVN,WPGMA,MFCC,0.528276601447333,868.787200962296
DTW-D,by-sum,CMVN,UPGMC,MFCC,0.60173322612347,1533.19953562191
DTW-D,by-sum,CMVN,WPGMC,MFCC,0.638238184579648,1489.21348679315
DTW-D,by-sum,CMVN,Ward,MFCC,0.473635307781649,828.161027423341
DTW-D,by-sum,CMVN,NJ,MFCC,0.288055034396498,544.556175350991
DTW-D,by-sum,CMVN,Single,MSRCC,0.660171535781292,1503.19257224718
DTW-D,by-sum,CMVN,Complete,MSRCC,0.502948271240954,883.701950294463
DTW-D,by-sum,CMVN,UPGMA,MSRCC,0.532511391047976,1027.97006074468
DTW-D,by-sum,CMVN,WPGMA,MSRCC,0.533708567854909,966.95919277266
DTW-D,by-sum,CMVN,UPGMC,MSRCC,0.61321361565264,1555.17074519821
DTW-D,by-sum,CMVN,WPGMC,MSRCC,0.652246940051818,1555.17074519821
DTW-D,by-sum,CMVN,Ward,MSRCC,0.556544268739391,980.544911163284
